image_path,caption
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/418393.jpg,Two adult giraffes with their necks entangled together. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/124889.jpg,this bathroom has blue tiles and a white toilet
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/506792.jpg,a blue door and a red black and white fire hydrant 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/243829.jpg,A little girl standing and facing a fence with animals behind it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/532789.jpg,Woman smiling at celebration with lit candles on cake and guests present.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/380752.jpg,A women with a baseball bat and helmet on.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/426300.jpg,A group of individuals looking at various wine on a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/376715.jpg,A child petting a cows head while sitting in a grassy field
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/484246.jpg,a giraffe is standing in a grassy field
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/277401.jpg,An unmade double bed with clothes on it and a single bed in a motel room.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/201308.jpg,A grizzle bear looking concerned while in the woods.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/77027.jpg,A dog that is sitting near a bench.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/18414.jpg,"A wok is shown, with fresh vegetables in a sauce."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/132141.jpg,A man flying through the air while riding a skateboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/568492.jpg,a man sitting at a table with a laptop computer sitting on a table in front of him
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/30449.jpg,A kitchen with lots of blue cabinets and brown counter tops.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/119021.jpg,A woman riding roller skates in an attic.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/90882.jpg,A white stove top oven sitting next to a set of drawers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/229827.jpg,A picture of a group of children playing Wii.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/123214.jpg,Kite flying takes place all around the Washington Monument.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/451893.jpg,Several boats are tied up on a lake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/465941.jpg,A professional baseball player looks at the ball he is carrying
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/316250.jpg,A clock is on the ceiling in front of a row of lamps.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/570486.jpg,A sign of chasing arrows near some cars of some sort.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/79247.jpg,A lone giraffe standing on a grassy field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/204375.jpg,A couple of farm animals standing in the grass behind a stone wall.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/332556.jpg,A lone brown horse standing in a tree lined field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/340733.jpg,A pan with a pizza on top of it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/468276.jpg,A meal on a paper plate with plastic silverware
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/117289.jpg,A silver and blue fire hydrant on a street corner.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/149737.jpg,a bathroom with toilet paper on the ground 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/18816.jpg,A woman in black jacket standing with skis next to a blue and white train.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/566993.jpg,A woman walks on a tennis court while holding a tennis racket.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/411155.jpg,A few bikes parked in front of a blue building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/153259.jpg,A brown teddy bear sitting with a giant cupcake on it's lap.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/282567.jpg,a black and white photo of a train 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/115845.jpg,A wall mounted with clocks displaying different time zones.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/409821.jpg,A floor with lots of different items and a bag.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/790.jpg,a family is sitting down at a table to have cake
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/87901.jpg,A small baby elephant walking through a pool of water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/231992.jpg,there are teddy bears under a blue blanket
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/215582.jpg,A young man eating a piece of chocolate cake on top of a red plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/18529.jpg,Two older men cutting a slice of cake together.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/507390.jpg,A mirror on a bus reflecting the inside of a bus.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/370729.jpg,A man doing skateboard tricks on a wooden ramp
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/326508.jpg,A baseball playing wearing a catchers mitt on a baseball field
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/520341.jpg,A table topped with bags full of apples.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/32868.jpg,There women sitting on a couch playing a game with Nintendo Wii controllers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/254292.jpg,a bunch of glazed doughnuts make their way through a processing machine 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/377322.jpg,A girl and boy playing with a WII at a get together.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/10871.jpg,A man in a tie and jacket wearing a white knitted cap stares at the camera.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/313932.jpg,A stuffed animal standing on a wood platform on top of a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/138904.jpg,a small toilet is in a bathroom down a hallway
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/86576.jpg,A yellow bird sitting on a branch in a green tree
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/316089.jpg,A black and grey cat laying on a chair.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/421182.jpg,A green apple on the ground in the dirt.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/565637.jpg,A living room filled with two black couches.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/203796.jpg,A bear sitting on its rump next to another bear laid out flat.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/166354.jpg,A lone surfer riding a large wave into shore.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/10732.jpg,Two people on motorcycles in a parking lot in the rain.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/287361.jpg,A skateboarder is riding the ramps at a skate park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/549821.jpg,A collection of electronic gadgets are assembled together.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/148118.jpg,some twigs and grass are laying on the ground
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/299920.jpg,Combined images of skateboarder performing a stunt in a skate park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/458134.jpg,A chef standing in a kitchen making a big pot of food.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/27980.jpg,Blue pickup truck pulling a boat out of the water. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/49662.jpg,A kid is doing a kick flip on a skateboard
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/79156.jpg,A wooden table with flowers and two chairs by the window.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/563301.jpg,A large clock in front of a large older style home.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/493212.jpg,A white paper plate topped with funnel cake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/321291.jpg,"A man with a paintbrush, painting designs on the outside of a train car."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/19675.jpg,An orange cat stands near a grove of bushes.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/531541.jpg,A man using scissors to cut white paper. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/546597.jpg,A very busy city street beneath some very tall buildings.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/92092.jpg,A pair of scissors sitting upright casting a shadow.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/225870.jpg,"A pink helmet on a skateboard  is, sitting on a table in front of some woma"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/328161.jpg,A couple of young boys playing a game of soccer on a green field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/354690.jpg,Two people looking at a large bird on a bench.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/256576.jpg,a police car parked on a city street 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/234522.jpg,Seaplane flying towards ocean from the land in European city.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/519075.jpg,A black and white horse carrying a carriage of women.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/488964.jpg,A person working on a laptop computer with a cat sleeping next to the keyboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/175383.jpg,A cat that is laying on a bed.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/456245.jpg,"Four people are sitting in a canoe, with the third from the front paddling."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/520485.jpg,A toilet that is directly next to a sink.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/581795.jpg,A rider walks beside a horse in an indoor area.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/160994.jpg,A man in a dress shirt and tie wearing glasses is frowning.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/231868.jpg,A kitchen counter is cluttered with multiple objects.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/578439.jpg,A group of horses grazing in an open field with over cast skies.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/168607.jpg,"a plate with rice, veggies, and some meat"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/53184.jpg,A man sitting down on a couch using a laptop computer.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/403652.jpg,A couple of cats sitting inside of a window looking out of it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/20261.jpg,A kite that is flying in the sky.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/195425.jpg,Cop on white motorcycle with a sidecar on a street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/87649.jpg,A train traveling down train tracks next to a  crowd of people.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/77429.jpg,Modern looking kitchen with island in the middle of it
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/407734.jpg,A pensive diner takes in the waterside view.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/309615.jpg,"A busy city street lined with stores, parked cars and people."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/57256.jpg,A boy standing in front of a skateboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/59399.jpg,A classic alarm clock with bell ringers on top.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/117639.jpg,A silver SUV driving down a street next to a motorcycle.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/24730.jpg,A group of people skiing at a ski resort.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/123166.jpg,A woman catching a Frisbee in a black and white photo.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/577148.jpg,A man with a fake red nose holds a giant sunflower.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/492638.jpg,Two older man playing a video game on the Nintendo Wii.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/96512.jpg,A busy city intersection shows a few buses and lots of lights.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/287161.jpg,A large Sterling.eu airplane sits on the tarmac
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/151265.jpg,A couple of motor bikes on a parking lot.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/377807.jpg,A white sheep standing in grassy area with trees in background.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/529689.jpg,Some train cars on a rusty train track. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/426841.jpg,A woman sleeping on a table next to an empty chair.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/335138.jpg,many people sitting around a table with laptops
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/1712.jpg,A large long train on a steel track.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/101330.jpg,Bananas are fifteen cents each at the store. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/516985.jpg,A white toilet sitting in a forest on top of wood with a BBQ girl over it's waste hole.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/222244.jpg,The fork sits next to a piece of chocolate cake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/31057.jpg,A blue flatbed truck with a yellow backhoe behind on a residential street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/403268.jpg,A train that is sitting next to station.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/385283.jpg,this is an image of an adult helping a child brush teeth.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/6518.jpg,A photo taken of a bridge with a clock tower in the background.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/528583.jpg,Two women in the bathroom getting ready to wash up.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/417528.jpg,A blue truck parked in a wet parking lot near tall buildings.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/179914.jpg,a little flying her kite on the beach
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/530460.jpg,Several white cows in a pasture that is partly snow covered.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/470907.jpg,An Indian elephant walks around outside during daylight.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/109088.jpg,A man in a white outfit preparing a pizza on a wooden shovel. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/352497.jpg,A small child sitting in a big suitcase.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/340897.jpg,A group of snowboarders pose for a group shot.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/5345.jpg,This is a picture of a kitchen that is also used as an office
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/210806.jpg,A large jetliner sitting on top of an airport runway.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/252679.jpg,A  home office is set up with computer equipment.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/183921.jpg,People are in boats in the water off the city shore 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/556843.jpg,A woman walking a donkey by a black truck
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/361205.jpg,"A toy kitchen with a n oven, stove, microwave and refrigerator."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/519381.jpg,A man riding a horse who is herding some cattle.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/409824.jpg,Two giraffes eating hay with one looking at camera.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/43829.jpg,A man in brown jacket doing a trick on a snowboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/270796.jpg,a small clock is next to a shelf
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/485752.jpg,A train going down the tracks next to a set of empty tracks.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/360779.jpg,A piece of electronics equipment with a back cover and a air vent.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/68223.jpg,A group of people on bicycles passing under a traffic light.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/262065.jpg,A person sitting on a sandy beach on the water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/337552.jpg,A man and girl carrying surfboards down a sidewalk in front of a metro bus.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/365319.jpg,A small airplane parked on a sunny runway
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/385130.jpg,Two animals in a field grazing upon green grass.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/356079.jpg,a group of children eating pizza on a table 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/135412.jpg,A man standing in the middle of the road guiding traffic. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/287904.jpg,A couple of men standing on top of a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/468662.jpg,a small child swinging a baseball bat while standing in the grass
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/151307.jpg,A clock tower with dark clouds behind it. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/12497.jpg,A man standing in a field flying a kite 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/37944.jpg,A man in white shirt and shorts holding a tennis racket.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/93114.jpg,A pile of remote controls sitting next to each other.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/169988.jpg,Two toilets with lids closed in a bathroom.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/478899.jpg,A man riding a snowboard down a hill to a ramp.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/339453.jpg,A damaged aircraft is being carried on a flatbed tow truck. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/534581.jpg,A toilet that has been built into the ground.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/521269.jpg,A crowd of people standing around a living room holding game controllers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/436990.jpg,A glass table with white bottom holding a pressing device.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/416117.jpg,A man and woman playing a video game at home.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/490168.jpg,a room that has a bunch of people in it
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/306037.jpg,A wooden bench with a box of pizza.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/129004.jpg,Various men in red jerseys at a baseball field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/38930.jpg,A tall giraffe standing next to others by  a fence
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/32231.jpg,A bunch of keyboards that are sitting next to a group of mouse's.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/49491.jpg,A white bath tub next to a white toilet.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/411329.jpg,A group of elephants marching in a row down a dirt road.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/61575.jpg,A street sign for Cedar Street under a street light.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/67680.jpg,A brown and white cow standing in a field of grass.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/295201.jpg,A suit case filled with a magazine and a pair of shoes.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/168563.jpg,A woman sitting on a bench that is facing the ocean.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/192369.jpg,A miniature version of big ben sits in a street in london
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/523455.jpg,A man talking on a cell phone next to another man.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/488120.jpg,A jumbo jet plane flying through a blue sky.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/34409.jpg,A little boy standing on a patio holding a baseball bat.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/471188.jpg,A street with double level buses and a ferris wheel
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/386085.jpg,A young bearded man in a brown suit and hat.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/55344.jpg,A group of people standing around holding a Nintendo Wii remote.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/416811.jpg,Horses bumbled up next to each other in an enclosure
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/10710.jpg,A baseball player holding a bat next to home plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/470912.jpg,A small grey and white kitten sitting on a basket.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/324852.jpg,A bus making a stop in front of a tall red brick building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/295317.jpg,Black laptop sitting on the table next way white computer. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/24699.jpg,A stop sign at a desolate intersection with hills in the background.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/275581.jpg,A goat is sitting on a wall in a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/137339.jpg,a bed that is in a small room
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/254850.jpg,A man holding Wii controllers in his hands.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/456068.jpg,Man standing in water with a large elephant next to him. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/367171.jpg,A young man standing under a white road sign.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/228435.jpg,"A bathroom sink topped with soap, cosmetics and a hairbrush."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/334259.jpg,Two geese take flight from the water as another watches from shore.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/313437.jpg,a farmer in the field holding two baby sheep
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/24948.jpg,A pan of bread on a wooden cutting board.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/296286.jpg,A greasy looking foot long sandwich sitting on the paper wrapper.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/324832.jpg,A green bird statue on top of a brick historical clock tower.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/37063.jpg,A ma is sitting at a dining table eating a meal.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/506327.jpg,a bed with a canopy near a lamp
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/153639.jpg,Cutting into a pizza that is covered with toppings.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/437958.jpg,The clock is near the roof of the church building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/98859.jpg,A dock crowded with several tied up rowing boats.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/110490.jpg,A woman talking on a cell phone while standing in a park.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/240344.jpg,three people walking with tripods and wearing hats
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/44606.jpg,A table topped with lots of different types of fruit.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/525815.jpg,A tennis racket laying on a blue floor.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/539535.jpg,A kitchen filled with a white refrigerator and a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/484599.jpg,A man throwing a frisbee on a rocky field.
